date,official,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh
2025-02-27,True,2033.6177513333355,1988.6429387407427,1200.0,79582.08564800001,51649.6082586568,0.0,0,0.0,51649.6082586568,8370.98520971194
2025-02-28,True,1988.6429387407427,2427.9716076666687,1200.0,37551.5021518,15717.797327308062,0.0,0,0.0,15717.797327308062,10422.801502129221
2025-03-01,True,2427.9716076666687,2262.4396106666645,1200.0,36004.7821767,14875.389562965458,0.0,0,0.0,14875.389562965458,9250.570887564201
2025-03-02,True,2262.4396106666645,1256.5230837777783,1200.0,77006.136054,50529.01122159141,630.9896540666625,6,3870.471424169908,54399.48264576132,1576.3200284773638
2025-03-03,True,1256.5230837777783,1391.3727368888894,1200.0,76772.68476409999,49920.264876434376,926.3342328623266,9,5642.241924591332,55562.50680102571,982.3710288477372
2025-03-04,True,1391.3727368888894,1516.5736095185187,1200.0,75421.881967,48674.9674100141,0.6247333333334382,1,3.1064865000005213,48678.0738965141,1411.7500616090658
2025-03-05,True,1516.5736095185187,1813.016385592594,1200.0,77367.6543166,49006.88835812436,4.775967400000241,2,23.390382620201198,49030.27874074456,6741.757385069964
2025-03-06,True,1813.016385592594,2004.7018401111147,1200.0,78970.71067590002,51197.46449833992,0.0,0,0.0,51197.46449833992,8722.326586567908
2025-03-07,True,2004.7018401111147,2574.3509661111107,1200.0,35760.848226,14851.4147160198,0.0,0,0.0,14851.4147160198,11118.629104115234
2025-03-08,True,2574.3509661111107,2397.7753463703725,1200.0,32900.132987,13619.109914837001,0.0,0,0.0,13619.109914837001,10687.297301403289
2025-03-09,True,2397.7753463703725,1954.9653537037047,1200.0,76753.7326809,48874.52625487608,0.0,0,0.0,48874.52625487608,10178.525565220996
2025-03-10,True,1954.9653537037047,1835.9181475925952,1200.0,76413.1978934,49924.44953371004,0.0,0,0.0,49924.44953371004,4419.593109135811
2025-03-11,True,1835.9181475925952,1461.1063768888896,1200.0,71545.722392,45153.8735665853,490.1481792666617,3,3165.425234104885,48319.29880069019,4543.770035925928
2025-03-12,True,1461.1063768888896,1706.1090730740764,1200.0,73734.7689819,45907.76545723343,0.0,0,0.0,45907.76545723343,7030.622301570791
2025-03-13,True,1706.1090730740764,1905.1120192592612,1200.0,75456.4484,48606.88263710101,0.0,0,0.0,48606.88263710101,3508.573789053504
2025-03-14,True,1905.1120192592612,2776.646343444445,1200.0,34612.148853,13810.1962312656,0.0,0,0.0,13810.1962312656,14180.394629625513
2025-03-15,True,2776.646343444445,1752.2398967037043,1200.0,32099.758013399998,13309.912896801161,0.0,0,0.0,13309.912896801161,9143.73351833416
2025-03-16,True,1752.2398967037043,2167.8551952222265,1200.0,74316.349678,46768.525060777,1.6400000000001,1,8.081100000000493,46776.606160777,6529.761769604945
2025-03-17,True,2167.8551952222265,2135.8344548148184,1200.0,73975.7344424,45360.75450113204,0.0,0,0.0,45360.75450113204,12644.659391037869
2025-03-18,True,2135.8344548148184,1436.7662802962984,1200.0,68717.334268,42186.140343345,0.0,0,0.0,42186.140343345,4122.3651468724365
2025-03-19,True,1436.7662802962984,2267.462716555558,1200.0,72319.5573,44074.96344135799,0.0,0,0.0,44074.96344135799,7729.680152551452
2025-03-20,True,2267.462716555558,1930.1717094074086,1200.0,71882.2533941,45020.66783187185,0.0,0,0.0,45020.66783187185,5771.768904979432
2025-03-21,True,1930.1717094074086,2149.526225481482,1200.0,32915.136714,13059.158745726902,0.0,0,0.0,13059.158745726902,17215.315096880662
2025-03-22,True,2149.526225481482,2524.3254297407407,1200.0,32470.851419000002,12830.867195817502,0.0,0,0.0,12830.867195817502,12911.439603074075
2025-03-23,True,2524.3254297407407,1746.3842365185174,1200.0,69403.431633,42322.2535300874,0.0,0,0.0,42322.2535300874,7359.312667613171
2025-03-24,True,1746.3842365185174,2037.8940954814839,1200.0,69768.87976000001,42499.390700779,0.0,0,0.0,42499.390700779,7334.204164362139
2025-03-25,True,2037.8940954814839,1251.4828440000001,1200.0,65291.804149999996,39662.901216791004,254.6810056333368,5,1226.7358755993084,40889.637092390316,1178.2445543209903
2025-03-26,True,1251.4828440000001,1898.9450942962987,1200.0,69756.424084,41973.9211976784,0.0,0,0.0,41973.9211976784,9644.724834074079
2025-03-27,True,1898.9450942962987,2041.9422057037075,1200.0,68938.14663,41804.381753051,0.0,0,0.0,41804.381753051,6049.632780576141
2025-03-28,True,2041.9422057037075,2400.643797259258,1200.0,31648.370221200003,12514.265947541358,0.0,0,0.0,12514.265947541358,17132.56376115885
2025-03-29,True,2400.643797259258,2229.2343465555605,1200.0,30662.118347,12330.8412720036,0.0,0,0.0,12330.8412720036,20373.72676525926
2025-03-30,True,2229.2343465555605,2026.8003319629647,1200.0,66303.58045000001,39537.153668374,0.0,0,0.0,39537.153668374,7179.587208148161
2025-03-31,True,2026.8003319629647,2288.9424301111126,1200.0,66443.037892,40114.6593924974,0.0,0,0.0,40114.6593924974,5524.503319382725
2025-04-01,True,2288.9424301111126,1351.3268032222227,1200.0,61422.100916999996,37639.0302686073,1421.8391717966665,3,9296.183388504596,46935.21365711189,49.97631666666723
2025-04-02,True,1351.3268032222227,1763.46366266667,1200.0,65623.87602,39559.701253252,973.51053,8,5171.467118261668,44731.16837151367,1500.6830450205819
2025-04-03,True,1763.46366266667,1959.6601437037039,1200.0,67824.61998,41027.285689091004,0.0,0,0.0,41027.285689091004,7444.830371193419
2025-04-04,True,1959.6601437037039,2639.739417000001,1200.0,31129.242757,12534.4063560674,0.0,0,0.0,12534.4063560674,21333.025921855966
2025-04-05,True,2639.739417000001,2001.9278459259258,1200.0,29183.888097000003,11775.059982090801,0.0,0,0.0,11775.059982090801,15245.11334588889
2025-04-06,True,2001.9278459259258,2026.4544509629636,1200.0,66493.10054,40251.087489772995,0.0,0,0.0,40251.087489772995,8354.431756213997
2025-04-07,True,2026.4544509629636,2042.5658007037064,1200.0,66351.62324480001,39453.7471510832,0.0,0,0.0,39453.7471510832,9239.177271384367
2025-04-08,True,2042.5658007037064,1282.7662181481492,1200.0,62006.307570000004,36461.698262428,420.784399766667,2,2855.2604993205355,39316.95876174854,4837.787550000006
2025-04-09,True,1282.7662181481492,1519.3062336666671,1200.0,64463.372,38177.736200001,0.0,0,0.0,38177.736200001,907.7622463786116
2025-04-10,True,1519.3062336666671,2125.985240000002,1200.0,65660.48655,39028.127047033006,0.0,0,0.0,39028.127047033006,6417.433149135808
2025-04-11,True,2125.985240000002,2186.5930692592583,1200.0,29752.068580000003,11631.5425072673,0.0,0,0.0,11631.5425072673,21184.6976369177
2025-04-12,True,2186.5930692592583,2373.8979953703706,1200.0,29777.471609,11144.3396272434,0.0,0,0.0,11144.3396272434,17524.02753641975
2025-04-13,True,2373.8979953703706,2048.6337880370384,1200.0,63384.655402000004,38093.5121645234,0.0,0,0.0,38093.5121645234,5502.023213950616
2025-04-14,True,2048.6337880370384,1932.4690164444464,1200.0,63703.383905,37533.946600327,0.0,0,0.0,37533.946600327,7450.650431872433
2025-04-15,True,1932.4690164444464,1636.4671020370347,1200.0,61187.248018,35478.9579194138,0.0,0,0.0,35478.9579194138,7513.452786296304
2025-04-16,True,1636.4671020370347,1511.9341988518547,1200.0,62441.841536,37262.4341037618,0.0,0,0.0,37262.4341037618,3085.7671979753127
2025-04-17,True,1511.9341988518547,2160.4577942592623,1200.0,63406.22797,37395.029849198,0.0,0,0.0,37395.029849198,5923.028984814821
2025-04-18,True,2160.4577942592623,2543.6425600370376,1200.0,29279.074335999998,11467.7761014014,0.0,0,0.0,11467.7761014014,19582.958776411528
2025-04-19,True,2543.6425600370376,2356.7913459629617,1200.0,27824.386743000003,10978.713007375201,0.0,0,0.0,10978.713007375201,18640.205973823042
2025-04-20,True,2356.7913459629617,2237.2231744444452,1200.0,61563.364818,36325.990751809,0.0,0,0.0,36325.990751809,6017.873642814815
2025-04-21,True,2237.2231744444452,1749.3524243333347,1200.0,61374.104544999995,35766.090107129494,0.0,0,0.0,35766.090107129494,9746.493119588491
2025-04-22,True,1749.3524243333347,1627.144383703703,1200.0,58455.300099,34326.0477716889,0.0,0,0.0,34326.0477716889,2696.4316792222376
2025-04-23,True,1627.144383703703,1716.090062925927,1200.0,60344.050993000004,35647.736489031,0.0,0,0.0,35647.736489031,5127.934306197534
2025-04-24,True,1716.090062925927,2019.7306951111113,1200.0,61919.37295999999,36406.439909771,0.0,0,0.0,36406.439909771,10622.458947983541
