date,total_cost,plan_cost,emergency_cost,emergency_kwh,beta_lock,beta_open,label
2025-04-01,44011.889182588806,39434.9449919848,398.3378395141145,60.885427866663804,0.5,0.0,LA_bl0.5_bo0
2025-04-02,43124.586298806746,38786.6569633116,2279.3028543644423,342.34047076666303,0.5,0.0,LA_bl0.5_bo0
2025-04-03,40723.496495989835,41154.49301113612,1460.920511208782,249.29875603333272,0.5,0.0,LA_bl0.5_bo0
2025-04-04,11427.192206877986,10958.758466280002,620.0796530044344,149.65117726666693,0.5,0.0,LA_bl0.5_bo0
2025-04-05,12221.531849088078,10560.5243300291,994.9693917769787,302.7464010999987,0.5,0.0,LA_bl0.5_bo0
2025-04-06,40121.53887668355,37690.4707167115,2471.7340639372064,406.3033855999984,0.5,0.0,LA_bl0.5_bo0
2025-04-07,37122.38595496792,32770.8809107956,1705.7020187881221,330.10013973333383,0.5,0.0,LA_bl0.5_bo0
2025-04-08,39729.448537795986,35261.175719387,1925.2134576285875,401.4255504333312,0.5,0.0,LA_bl0.5_bo0
2025-04-09,42151.86944178445,36649.949823568,3413.1126519505488,571.8068329999946,0.5,0.0,LA_bl0.5_bo0
2025-04-10,39062.016292868095,37046.349224577396,1728.2143904965014,296.177180599995,0.5,0.0,LA_bl0.5_bo0
2025-04-11,11399.344709888528,9992.0067758355,505.1292316597759,184.41111355666712,0.5,0.0,LA_bl0.5_bo0
2025-04-12,10649.972231936546,10375.764324290401,445.94560035444385,122.06442781666715,0.5,0.0,LA_bl0.5_bo0
2025-04-13,37277.47892699153,34743.8735967878,1216.7117267851213,208.5419321333311,0.5,0.0,LA_bl0.5_bo0
2025-04-14,37680.28436317905,36579.944607254,1905.117587349853,292.7572166499966,0.5,0.0,LA_bl0.5_bo0
2025-04-15,35953.12684753034,29684.717228350604,497.5482924366331,81.55844813333333,0.5,0.0,LA_bl0.5_bo0
2025-04-16,39424.3181753018,34089.49086574081,2377.693764085539,399.54559673333125,0.5,0.0,LA_bl0.5_bo0
2025-04-17,37607.504964309686,32520.637560677795,1893.3100040843906,289.7627799333319,0.5,0.0,LA_bl0.5_bo0
2025-04-18,10717.319401451738,10194.3533671294,86.98690874148647,26.39118276666744,0.5,0.0,LA_bl0.5_bo0
2025-04-19,10483.100129347697,9577.0790771432,40.525804715745686,9.971900766669705,0.5,0.0,LA_bl0.5_bo0
2025-04-20,34988.36753453688,32369.4700298152,186.76447451456494,28.6316839666664,0.5,0.0,LA_bl0.5_bo0
2025-04-21,35131.1403242895,33680.68258712359,2174.5494976969385,418.9265079000007,0.5,0.0,LA_bl0.5_bo0
2025-04-22,36504.910846709,29756.670468881,0.0,0.0,0.5,0.0,LA_bl0.5_bo0
2025-04-23,36735.89516914266,29689.986944113,1440.5722081445667,223.7976535999951,0.5,0.0,LA_bl0.5_bo0
2025-04-24,35303.83239441092,31091.553181588904,2932.3802377963652,450.425053533333,0.5,0.0,LA_bl0.5_bo0
2025-04-25,10265.156825761362,9446.52683829972,894.9846669431613,264.72240972266644,0.5,0.0,LA_bl0.5_bo0
2025-04-26,10716.47483169019,9322.422563461,866.3916099970401,255.64128356666401,0.5,0.0,LA_bl0.5_bo0
2025-04-27,35390.50321607535,30069.510585752698,2074.0274123387976,348.34243499999934,0.5,0.0,LA_bl0.5_bo0
2025-04-28,39878.251489081675,36174.829248783,1218.5504289421774,226.44451776666557,0.5,0.0,LA_bl0.5_bo0
2025-04-29,34584.0986322799,28638.7362610147,1099.945800059202,166.2051677333336,0.5,0.0,LA_bl0.5_bo0
2025-04-30,34889.86521106075,28136.775580650996,3837.586350931051,671.2372138666608,0.5,0.0,LA_bl0.5_bo0
2025-05-01,49849.310885153434,31620.711955552004,14191.498271213324,2772.755776666665,0.5,0.0,LA_bl0.5_bo0
2025-05-02,15576.913483347362,11697.821873915698,3599.2641809330244,843.0724188333313,0.5,0.0,LA_bl0.5_bo0
2025-05-03,16408.911759597926,10574.3871249806,5446.493776025323,1193.0452693333314,0.5,0.0,LA_bl0.5_bo0
2025-05-04,42861.162021658325,33927.72167611979,8087.211476339757,1532.336814899998,0.5,0.0,LA_bl0.5_bo0
2025-05-05,39887.44641217792,37042.5109887023,3047.938957874114,473.20118359999947,0.5,0.0,LA_bl0.5_bo0
2025-05-06,39571.72010408792,31841.434600437697,557.3949703189083,194.46276163333238,0.5,0.0,LA_bl0.5_bo0
2025-05-07,41379.213560851604,34396.224815308,2405.9131095500993,377.99540163333063,0.5,0.0,LA_bl0.5_bo0
2025-05-08,38865.92138298146,37702.42804128661,916.5383345978533,140.05781396666464,0.5,0.0,LA_bl0.5_bo0
2025-05-09,12856.824104439951,12697.5766558012,0.0,0.0,0.5,0.0,LA_bl0.5_bo0
2025-05-10,11790.484697388236,11447.925830053699,258.62474220848776,144.53812093999693,0.5,0.0,LA_bl0.5_bo0
2025-05-11,41501.68305712749,35494.711426892,3761.054039670493,550.5664093666608,0.5,0.0,LA_bl0.5_bo0
2025-05-12,38247.82159959761,31922.677338295398,654.3047299463154,114.93245033333062,0.5,0.0,LA_bl0.5_bo0
2025-05-13,39675.022142501446,33684.763879822,3601.8367847456993,565.6144132333307,0.5,0.0,LA_bl0.5_bo0
2025-05-14,37106.25523883717,33956.28784436399,1187.1289139888231,279.99061003333406,0.5,0.0,LA_bl0.5_bo0
2025-05-15,37239.0228130239,35591.267322228,61.84753150000003,28.435646666666685,0.5,0.0,LA_bl0.5_bo0
2025-05-16,12334.667732922684,11122.9177991371,1079.975324213744,407.1382597333353,0.5,0.0,LA_bl0.5_bo0
2025-05-17,13325.35784313744,10963.438582025701,1510.3061136974093,287.46513736666265,0.5,0.0,LA_bl0.5_bo0
2025-05-18,37002.995201634505,37075.8187460018,34.42846500000008,5.236666666666679,0.5,0.0,LA_bl0.5_bo0
2025-05-19,37423.582607413955,32560.398080141003,4078.9871072219526,624.7375798999956,0.5,0.0,LA_bl0.5_bo0
2025-05-20,40279.595281515,31601.171171882903,3131.6004887405475,531.1351618399926,0.5,0.0,LA_bl0.5_bo0
2025-05-21,38499.08615793698,31067.455439493104,2167.766344042934,453.10543736666637,0.5,0.0,LA_bl0.5_bo0
2025-05-22,35984.71396632461,33208.07008323305,1589.6523315100615,257.17597780000426,0.5,0.0,LA_bl0.5_bo0
2025-05-23,12542.301745960223,10608.2966522417,969.2591602934499,224.8879737999954,0.5,0.0,LA_bl0.5_bo0
2025-05-24,11895.70107034525,11099.7928596276,635.7145019440018,149.83517400000034,0.5,0.0,LA_bl0.5_bo0
2025-05-25,36247.561454535906,33164.047112670596,2062.298468985711,333.6608247999943,0.5,0.0,LA_bl0.5_bo0
2025-05-26,39943.41046452509,32228.430496227,1971.714373785203,333.0992047333312,0.5,0.0,LA_bl0.5_bo0
2025-05-27,36620.659690884895,30057.227265596397,1652.2457921886037,297.0127070999945,0.5,0.0,LA_bl0.5_bo0
2025-05-28,36364.11193440016,33041.845601073,821.0193935573611,129.1908409666655,0.5,0.0,LA_bl0.5_bo0
2025-05-29,42148.708114518166,33761.4497551963,2054.602938791614,307.87188293333287,0.5,0.0,LA_bl0.5_bo0
2025-05-30,11615.07145257316,11251.5915327693,0.0,0.0,0.5,0.0,LA_bl0.5_bo0
2025-05-31,11837.106375187761,11453.704730011399,830.4411915000106,159.91550000000206,0.5,0.0,LA_bl0.5_bo0
2025-06-01,68184.61505675619,48042.36928266139,11375.989146852928,2336.775252553332,0.5,0.0,LA_bl0.5_bo0
2025-06-02,57716.52359638647,52142.38455474895,5356.191332371035,1139.3711732999973,0.5,0.0,LA_bl0.5_bo0
2025-06-03,60755.26894660076,45787.742751464,9249.555443380603,1502.5705039333357,0.5,0.0,LA_bl0.5_bo0
2025-06-04,56574.987250526174,56105.52307061406,2461.6375390979692,422.9358757333289,0.5,0.0,LA_bl0.5_bo0
2025-06-05,55634.0659172181,49362.106643897125,2471.2808809444778,413.61360253332685,0.5,0.0,LA_bl0.5_bo0
2025-06-06,28110.979594289194,15663.8629472132,8588.350455408327,2294.8790927666673,0.5,0.0,LA_bl0.5_bo0
2025-06-07,21149.411209663842,17782.160139741798,3217.84850762902,519.527491259995,0.5,0.0,LA_bl0.5_bo0
2025-06-08,49979.2431724834,48037.2867342199,53.26724692500071,7.63549566666677,0.5,0.0,LA_bl0.5_bo0
2025-06-09,55718.14468828873,54726.54052963161,2209.87358309867,316.2640393333338,0.5,0.0,LA_bl0.5_bo0
2025-06-10,56545.43495190931,48961.12705581245,2785.9315341706406,604.1803163666647,0.5,0.0,LA_bl0.5_bo0
2025-06-11,60392.59337959529,52466.69159658669,2172.3256110900575,453.6435595999979,0.5,0.0,LA_bl0.5_bo0
2025-06-12,53542.59245731719,52753.21318992429,6.910471004999897,0.9846529999999802,0.5,0.0,LA_bl0.5_bo0
2025-06-13,18374.430563944465,18776.53008791803,0.0,0.0,0.5,0.0,LA_bl0.5_bo0
2025-06-14,19200.762127830498,17569.5849387357,1696.7861779637497,284.729799733336,0.5,0.0,LA_bl0.5_bo0
2025-06-15,53225.490995700835,48537.4302910036,321.901884275834,46.436249666666754,0.5,0.0,LA_bl0.5_bo0
2025-06-16,56236.26524204128,50740.6812287398,1149.306530609827,188.76620183333205,0.5,0.0,LA_bl0.5_bo0
2025-06-17,59466.16758658748,50770.9109313367,3462.1209268190705,674.4279005666644,0.5,0.0,LA_bl0.5_bo0
2025-06-18,54506.27309536348,50893.9181500194,77.7728983648338,11.502314333333402,0.5,0.0,LA_bl0.5_bo0
2025-06-19,54431.81354300868,47286.00921857788,1191.5100245206686,171.3671166666669,0.5,0.0,LA_bl0.5_bo0
2025-06-20,17168.541333507295,16845.1337281308,597.8280207779434,201.2492365666649,0.5,0.0,LA_bl0.5_bo0
2025-06-21,16696.380584566232,16308.224328432902,483.2259757973293,250.1707545999991,0.5,0.0,LA_bl0.5_bo0
2025-06-22,50388.39032933651,46258.14029023249,323.28575480921813,47.47599670000022,0.5,0.0,LA_bl0.5_bo0
2025-06-23,51228.94701148991,47101.36875445582,2052.0309396595885,458.7704531666719,0.5,0.0,LA_bl0.5_bo0
2025-06-24,58608.78506374868,55760.676487706296,897.7715159842309,155.69294286666604,0.5,0.0,LA_bl0.5_bo0
2025-06-25,52622.86093162813,46885.8783480285,295.17428611033495,42.523185666666905,0.5,0.0,LA_bl0.5_bo0
2025-06-26,50571.20633125121,45746.61212757991,1864.2848719929334,334.15051726666655,0.5,0.0,LA_bl0.5_bo0
2025-06-27,18597.754432132104,16307.5644332236,2859.7914806470035,526.8251416666645,0.5,0.0,LA_bl0.5_bo0
2025-06-28,16920.248000786756,15568.038502765201,1200.8606645509758,244.91085136666533,0.5,0.0,LA_bl0.5_bo0
2025-06-29,53618.219023032,45598.022372632004,1101.8950509943047,330.84095956666374,0.5,0.0,LA_bl0.5_bo0
2025-06-30,50516.4981025827,49135.1751167569,1001.6865984835001,142.279985,0.5,0.0,LA_bl0.5_bo0
2025-02-01,17755.867358262083,18291.5197346709,228.8841297565868,54.968127799996765,0.5,0.2,LA_bl0.5_bo0.2
2025-02-02,61694.99907604618,60561.6888021785,2324.6522073749875,367.13724749999807,0.5,0.2,LA_bl0.5_bo0.2
2025-02-03,68496.46736929743,60450.9425203684,7912.0989153098335,1360.5295555999992,0.5,0.2,LA_bl0.5_bo0.2
2025-02-04,64558.35610047492,62246.754289202,229.62736461341797,42.62530703332445,0.5,0.2,LA_bl0.5_bo0.2
2025-02-05,65483.550655076426,57065.990156613494,2804.648296580577,470.9513663666616,0.5,0.2,LA_bl0.5_bo0.2
2025-02-06,64425.85483927085,65183.58474266525,795.0455203328972,132.15177426666602,0.5,0.2,LA_bl0.5_bo0.2
2025-02-07,18127.509582582134,18885.390346784,372.64837755833145,93.13913333333284,0.5,0.2,LA_bl0.5_bo0.2
2025-02-08,17002.87736014729,14416.9775031215,1101.9156705497899,225.03669826666473,0.5,0.2,LA_bl0.5_bo0.2
2025-02-09,62350.2781152514,59957.49164132681,911.5038799510961,178.43878023333232,0.5,0.2,LA_bl0.5_bo0.2
2025-02-10,55697.33971226924,54198.719234575794,475.46670054370134,101.48186603333363,0.5,0.2,LA_bl0.5_bo0.2
2025-02-11,60867.14680912412,53367.62133307054,4342.369434307786,803.1145674666641,0.5,0.2,LA_bl0.5_bo0.2
2025-02-12,62040.30953833792,54759.98156609475,6314.287740603132,1172.4437985333334,0.5,0.2,LA_bl0.5_bo0.2
2025-02-13,52786.63975425958,51831.256758086696,442.3155737318083,87.98323849999602,0.5,0.2,LA_bl0.5_bo0.2
2025-02-14,15612.134958246652,14773.258571236702,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-02-15,16233.258423219246,15350.7221191559,620.3886453701947,185.3110241333282,0.5,0.2,LA_bl0.5_bo0.2
2025-02-16,59265.260651024335,57453.9932962136,2151.421674171802,400.876442299994,0.5,0.2,LA_bl0.5_bo0.2
2025-02-17,55957.134228942894,56068.22574304241,1551.023517581479,263.37846699666215,0.5,0.2,LA_bl0.5_bo0.2
2025-02-18,55284.23484009073,45851.74412583336,246.6019269346686,49.153349666667054,0.5,0.2,LA_bl0.5_bo0.2
2025-02-19,58252.17255495344,47464.399689324,5636.232490124332,1062.07544061998,0.5,0.2,LA_bl0.5_bo0.2
2025-02-20,54171.08154443173,53106.634119123235,1502.5333109138605,287.05719183333207,0.5,0.2,LA_bl0.5_bo0.2
2025-02-21,14774.545763157099,14666.1067546796,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-02-22,15229.227167631716,14553.9322461009,33.64724822987907,6.953347433329007,0.5,0.2,LA_bl0.5_bo0.2
2025-02-23,52747.43191158587,51372.6275855642,532.1477074560713,117.52150663333376,0.5,0.2,LA_bl0.5_bo0.2
2025-02-24,50275.81732614861,48843.594759098894,1031.3849665212201,209.10601096666448,0.5,0.2,LA_bl0.5_bo0.2
2025-02-25,49462.34017471336,47162.0720662409,1416.5068659984377,296.27802752666275,0.5,0.2,LA_bl0.5_bo0.2
2025-02-26,53448.757546367684,44077.24861446781,3152.795256316642,594.2473470333318,0.5,0.2,LA_bl0.5_bo0.2
2025-02-27,49395.71241540591,45427.32576235799,2904.6549410333428,538.4866612333319,0.5,0.2,LA_bl0.5_bo0.2
2025-02-28,13951.38019635897,13876.0412318356,88.42556976096915,28.267309699996282,0.5,0.2,LA_bl0.5_bo0.2
2025-03-01,17009.125924615088,14843.545018451001,2754.7587030054565,578.571778266665,0.5,0.2,LA_bl0.5_bo0.2
2025-03-02,58356.14245143446,52437.151582443,5582.00162046386,1015.7392285033296,0.5,0.2,LA_bl0.5_bo0.2
2025-03-03,56505.58172671026,52692.46488064001,3679.2028817002038,726.1168048399998,0.5,0.2,LA_bl0.5_bo0.2
2025-03-04,50707.67882376931,43884.890453169595,3.1064865000005213,0.6247333333334382,0.5,0.2,LA_bl0.5_bo0.2
2025-03-05,49862.327246353445,46251.701839127,2679.150828869441,501.1707017666699,0.5,0.2,LA_bl0.5_bo0.2
2025-03-06,46347.981865281996,44491.757590479,603.4215879649946,195.59240339999883,0.5,0.2,LA_bl0.5_bo0.2
2025-03-07,15090.816489294451,14080.7881941187,1637.4314092815926,407.08477813666843,0.5,0.2,LA_bl0.5_bo0.2
2025-03-08,14346.846260328208,12343.1487005809,566.5895108251079,170.74732489999732,0.5,0.2,LA_bl0.5_bo0.2
2025-03-09,44862.37288244125,45450.7602458695,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-03-10,50811.06201248397,44936.213821312,2358.426376365773,456.7528696333346,0.5,0.2,LA_bl0.5_bo0.2
2025-03-11,50383.19636331183,35972.371615674,2176.8330201453246,390.9448814333318,0.5,0.2,LA_bl0.5_bo0.2
2025-03-12,46536.63358506677,43148.518863839796,2977.162645157622,549.3006047666557,0.5,0.2,LA_bl0.5_bo0.2
2025-03-13,48647.422832962875,46381.94004600019,1161.9419096355507,185.77676689999748,0.5,0.2,LA_bl0.5_bo0.2
2025-03-14,12343.856319356,12423.687134664,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-03-15,14280.648006958509,12110.710158055499,1823.1572287759107,490.45770969999774,0.5,0.2,LA_bl0.5_bo0.2
2025-03-16,44500.1568892538,43292.2679606775,8.081100000000493,1.6400000000001,0.5,0.2,LA_bl0.5_bo0.2
2025-03-17,41418.58274637405,38709.721065852005,887.8066781942474,171.61167726665704,0.5,0.2,LA_bl0.5_bo0.2
2025-03-18,43125.82344199442,42977.0166094875,39.161868182264485,18.165908533332413,0.5,0.2,LA_bl0.5_bo0.2
2025-03-19,42722.91627202791,36403.898691159,877.1345476709203,175.07784853333072,0.5,0.2,LA_bl0.5_bo0.2
2025-03-20,46467.44319995283,42714.25026018265,3151.1199134902577,561.9410542033229,0.5,0.2,LA_bl0.5_bo0.2
2025-03-21,13003.421175067577,11617.55993123724,1318.751367528706,386.25799626666264,0.5,0.2,LA_bl0.5_bo0.2
2025-03-22,11955.79917317985,12148.9663179657,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-03-23,43288.06060189244,42474.907644212995,2330.2330388734395,417.6587432666678,0.5,0.2,LA_bl0.5_bo0.2
2025-03-24,41791.94149551061,40032.7092611094,1867.251247073318,425.0804515333292,0.5,0.2,LA_bl0.5_bo0.2
2025-03-25,43255.37530019945,41864.391773996904,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-03-26,40118.647759164756,38153.545869954,2066.488382344804,338.05280683333115,0.5,0.2,LA_bl0.5_bo0.2
2025-03-27,39945.34221568197,40704.603626697,205.83148658767115,63.20092676666409,0.5,0.2,LA_bl0.5_bo0.2
2025-03-28,12875.078125641987,11803.6475620304,1287.591640657585,307.8521555666671,0.5,0.2,LA_bl0.5_bo0.2
2025-03-29,12350.919133007867,11102.7669639003,963.445288221217,217.78591196666025,0.5,0.2,LA_bl0.5_bo0.2
2025-03-30,38090.26306643985,38795.697851172,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-03-31,38972.588977245556,34997.822986857005,484.478407052045,92.33098749999652,0.5,0.2,LA_bl0.5_bo0.2
2025-04-01,43969.91169505372,40088.576320370004,398.232097619116,60.86939786666403,0.5,0.2,LA_bl0.5_bo0.2
2025-04-02,42990.913832639046,39446.339658767,2277.1194038782437,342.0125268666632,0.5,0.2,LA_bl0.5_bo0.2
2025-04-03,41052.288110096684,41779.85809749451,1460.920511208782,249.29875603333272,0.5,0.2,LA_bl0.5_bo0.2
2025-04-04,11488.352134306238,11011.4265231315,646.0582792594373,155.92090726666765,0.5,0.2,LA_bl0.5_bo0.2
2025-04-05,12183.889880966522,10603.927260221331,994.9693998589898,302.746403066664,0.5,0.2,LA_bl0.5_bo0.2
2025-04-06,40318.113875844705,38285.675407184,2471.7340639372064,406.3033855999984,0.5,0.2,LA_bl0.5_bo0.2
2025-04-07,36879.194135814876,33273.1701588664,1705.7020187881221,330.10013973333383,0.5,0.2,LA_bl0.5_bo0.2
2025-04-08,39961.96241416357,35810.2682960752,1924.8904642985744,401.37796043332924,0.5,0.2,LA_bl0.5_bo0.2
2025-04-09,42005.407173754546,37270.176987986,3412.8798058855486,571.7715799999946,0.5,0.2,LA_bl0.5_bo0.2
2025-04-10,39037.5075481053,37572.5746098152,1721.976563332903,295.21633229999526,0.5,0.2,LA_bl0.5_bo0.2
2025-04-11,11377.922224004607,10028.268940632799,505.1292316597759,184.41111355666712,0.5,0.2,LA_bl0.5_bo0.2
2025-04-12,10663.299378382304,10441.2134253568,445.94560035444385,122.06442781666715,0.5,0.2,LA_bl0.5_bo0.2
2025-04-13,37238.45685532392,35304.200864210994,1216.7117241227206,208.541931733331,0.5,0.2,LA_bl0.5_bo0.2
2025-04-14,37995.65871096843,37165.039958517,1905.1175642482308,292.75721309999705,0.5,0.2,LA_bl0.5_bo0.2
2025-04-15,35871.249249971326,29871.008271784805,497.5482342506192,81.55843919332965,0.5,0.2,LA_bl0.5_bo0.2
2025-04-16,39261.55578803228,34697.79952069526,2377.693764085539,399.54559673333125,0.5,0.2,LA_bl0.5_bo0.2
2025-04-17,37569.35140271901,32998.6612708694,1893.3100156278085,289.7627817000013,0.5,0.2,LA_bl0.5_bo0.2
2025-04-18,10770.51818809328,10243.8112112802,134.74429056647892,38.50773276666553,0.5,0.2,LA_bl0.5_bo0.2
2025-04-19,10439.9006794002,9625.2731552552,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-04-20,34724.767052153526,32881.905149878396,186.76447451456494,28.6316839666664,0.5,0.2,LA_bl0.5_bo0.2
2025-04-21,35409.941822901455,34212.723608843495,2174.5494976969385,418.9265079000007,0.5,0.2,LA_bl0.5_bo0.2
2025-04-22,36383.8298162382,29959.8828327066,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-04-23,36610.406880059614,29886.0029185615,1432.9706950883692,222.70642289999546,0.5,0.2,LA_bl0.5_bo0.2
2025-04-24,35319.23578310067,31308.204880013,2932.3802377963652,450.425053533333,0.5,0.2,LA_bl0.5_bo0.2
2025-04-25,10208.54272255215,9495.7015619583,826.5234590731613,248.47241972266644,0.5,0.2,LA_bl0.5_bo0.2
2025-04-26,10614.389936500942,9370.4805842421,779.2569947370424,234.87764356666457,0.5,0.2,LA_bl0.5_bo0.2
2025-04-27,35278.387052870305,30268.4637158634,2074.0274123387976,348.34243499999934,0.5,0.2,LA_bl0.5_bo0.2
2025-04-28,39758.08072443402,36879.670223425295,1213.549099492175,225.6982177666652,0.5,0.2,LA_bl0.5_bo0.2
2025-04-29,34604.42583367466,29145.57842777958,1099.945800059202,166.2051677333336,0.5,0.2,LA_bl0.5_bo0.2
2025-04-30,34762.40402875153,28313.42400193041,3832.933035069822,670.5248821233295,0.5,0.2,LA_bl0.5_bo0.2
2025-05-01,49700.40774695447,31884.626042573895,14177.116303613326,2770.5249766666657,0.5,0.2,LA_bl0.5_bo0.2
2025-05-02,15580.582485899973,11775.31880793954,3599.2641830850134,843.0724192333292,0.5,0.2,LA_bl0.5_bo0.2
2025-05-03,16366.728543901678,10635.4819748081,5446.493776025323,1193.0452693333314,0.5,0.2,LA_bl0.5_bo0.2
2025-05-04,43119.08813667093,34498.403957899995,8077.7117221147555,1530.8316648999976,0.5,0.2,LA_bl0.5_bo0.2
2025-05-05,40401.377685276886,37640.78438472909,3039.793866883115,471.9911871666638,0.5,0.2,LA_bl0.5_bo0.2
2025-05-06,39426.24459183862,32058.782847369996,557.3949461662585,194.4627551333318,0.5,0.2,LA_bl0.5_bo0.2
2025-05-07,41172.84325681501,34651.428200377006,2397.615278352503,376.78509953333116,0.5,0.2,LA_bl0.5_bo0.2
2025-05-08,39003.277163652354,38348.9399717036,921.4019577706553,140.80103266666492,0.5,0.2,LA_bl0.5_bo0.2
2025-05-09,12845.472934184949,12770.1258462548,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-05-10,11808.832946410204,11507.049391960198,258.6247420815067,144.53812086999636,0.5,0.2,LA_bl0.5_bo0.2
2025-05-11,41233.81844897849,36074.035973366,3758.6725854304914,550.2205693666606,0.5,0.2,LA_bl0.5_bo0.2
2025-05-12,37910.476764824154,32548.783279750096,652.5244632513117,114.66709533333005,0.5,0.2,LA_bl0.5_bo0.2
2025-05-13,39848.91021066995,34315.513667224404,3601.8367847456993,565.6144132333307,0.5,0.2,LA_bl0.5_bo0.2
2025-05-14,36948.05159266421,34530.973911926994,1175.1699511413594,278.2801097333321,0.5,0.2,LA_bl0.5_bo0.2
2025-05-15,37488.70360378661,36190.737981858605,61.84753150000003,28.435646666666685,0.5,0.2,LA_bl0.5_bo0.2
2025-05-16,12347.587691181034,11186.268216565799,1079.975324213744,407.1382597333353,0.5,0.2,LA_bl0.5_bo0.2
2025-05-17,13308.321282980713,11035.47514929065,1510.3061136974093,287.46513736666265,0.5,0.2,LA_bl0.5_bo0.2
2025-05-18,36933.0474328004,37705.335561422,34.42846500000008,5.236666666666679,0.5,0.2,LA_bl0.5_bo0.2
2025-05-19,37819.664486986934,33130.750314629746,4094.615878977315,627.008048666664,0.5,0.2,LA_bl0.5_bo0.2
2025-05-20,39821.51197154654,32152.706889277604,3117.604793298332,529.0418780466609,0.5,0.2,LA_bl0.5_bo0.2
2025-05-21,38423.61089080445,31286.7793761708,2164.458530717141,452.6194230666673,0.5,0.2,LA_bl0.5_bo0.2
2025-05-22,36055.510871353144,33446.3346179668,1715.0936249833376,276.25015000000064,0.5,0.2,LA_bl0.5_bo0.2
2025-05-23,12506.695805572626,10659.3458540528,925.1803563149006,196.70263419999523,0.5,0.2,LA_bl0.5_bo0.2
2025-05-24,11910.142505653961,11156.35711320626,635.7145019440018,149.83517400000034,0.5,0.2,LA_bl0.5_bo0.2
2025-05-25,36400.07676277504,33676.973113793,2043.8256245620346,331.0394476999976,0.5,0.2,LA_bl0.5_bo0.2
2025-05-26,39626.460428935985,32798.4084118775,1977.4602844152341,333.9706555000001,0.5,0.2,LA_bl0.5_bo0.2
2025-05-27,36506.89447171766,30262.0999919878,1645.5526634230587,296.0097657999951,0.5,0.2,LA_bl0.5_bo0.2
2025-05-28,36199.878881549,33589.15875159581,821.0193938911364,129.19084101666553,0.5,0.2,LA_bl0.5_bo0.2
2025-05-29,42040.16054393916,34343.9567219354,2039.2336488248113,305.5888630333325,0.5,0.2,LA_bl0.5_bo0.2
2025-05-30,11583.72028452683,11320.6136937739,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-05-31,11894.921604092671,11550.08753684222,830.4411915000106,159.91550000000206,0.5,0.2,LA_bl0.5_bo0.2
2025-06-01,68458.35610746926,48969.140542306995,11372.921689311182,2336.327873053333,0.5,0.2,LA_bl0.5_bo0.2
2025-06-02,58099.57356814832,52989.22621799394,5349.261108131039,1138.356053299998,0.5,0.2,LA_bl0.5_bo0.2
2025-06-03,60505.26393800225,46605.764402631,9249.555443380603,1502.5705039333357,0.5,0.2,LA_bl0.5_bo0.2
2025-06-04,56926.663202395765,56986.802407206764,2457.6815205251987,422.372701333333,0.5,0.2,LA_bl0.5_bo0.2
2025-06-05,55376.6986706141,50207.669146537126,2469.3334592044794,413.33214253332704,0.5,0.2,LA_bl0.5_bo0.2
2025-06-06,28127.579008202447,15810.9810054937,8588.350455408327,2294.8790927666673,0.5,0.2,LA_bl0.5_bo0.2
2025-06-07,21324.358901266067,18274.06004193176,3196.101193789025,516.1284112599958,0.5,0.2,LA_bl0.5_bo0.2
2025-06-08,50143.373065063905,48805.031915170104,53.26724692500071,7.63549566666677,0.5,0.2,LA_bl0.5_bo0.2
2025-06-09,56174.07487578146,55624.14237159461,2208.005529299655,315.92081399999824,0.5,0.2,LA_bl0.5_bo0.2
2025-06-10,56225.959947917734,49764.44262858741,2783.319059298642,603.1661568666652,0.5,0.2,LA_bl0.5_bo0.2
2025-06-11,59850.66103874394,53384.72280306979,2172.3256110900575,453.6435595999979,0.5,0.2,LA_bl0.5_bo0.2
2025-06-12,53427.45065250475,53655.7261615349,6.910471004999897,0.9846529999999802,0.5,0.2,LA_bl0.5_bo0.2
2025-06-13,18468.068558715502,18935.657328647103,0.0,0.0,0.5,0.2,LA_bl0.5_bo0.2
2025-06-14,19241.90444675005,17709.062395952802,1696.7861779637497,284.729799733336,0.5,0.2,LA_bl0.5_bo0.2
2025-06-15,52962.37191252479,49357.1138282557,330.759592292334,47.83980066666675,0.5,0.2,LA_bl0.5_bo0.2
2025-06-16,56255.08682208789,51634.6521955911,1149.3065736028334,188.76621033333328,0.5,0.2,LA_bl0.5_bo0.2
2025-06-17,59413.92168075026,51672.7317591231,3457.7620186597997,673.8270447999994,0.5,0.2,LA_bl0.5_bo0.2
2025-06-18,54465.127424423874,51776.90286049666,77.7728983648338,11.502314333333402,0.5,0.2,LA_bl0.5_bo0.2
