date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,net_alpha,rho,terminal_soc
2025-05-29,True,0.8,0.2,netrho,,,2753.4351572222254,3022.1190432222224,2400.0,59492.172357,36624.9335245108,17.817433333333497,1,119.80442173333444,36744.73794624414,1300.129950827173,0.8,0.625,2400.0
2025-05-30,True,0.8,0.2,netrho,,,3022.1190432222224,3815.5942316666697,2400.0,28674.868493,12483.9303564777,0.0,0,0.0,12483.9303564777,18856.325816748973,0.8,0.625,2400.0
2025-05-31,True,0.8,0.2,netrho,,,3815.5942316666697,3696.3947354814813,2400.0,27647.695622,11572.6049074978,0.0,0,0.0,11572.6049074978,17091.781991259264,0.8,0.625,2400.0
2025-06-01,True,0.8,0.2,netrho,,,3696.3947354814813,1950.0,2400.0,60401.6193,40585.204517262006,11719.72312073666,77,66186.70488217319,106771.90939943519,61.41666666666697,0.8,0.625,2400.0
2025-06-02,True,0.8,0.2,netrho,,,1950.0,2011.5412856666671,2400.0,69093.514838,45873.1440858685,4376.55188580333,30,28309.541790814197,74182.68587668269,874.271299670784,0.8,0.625,2400.0
2025-06-03,True,0.8,0.2,netrho,,,2011.5412856666671,2266.2498694444444,2400.0,68832.8592425,45425.645326002326,3676.907769866668,29,22930.965992907673,68356.61131891,250.3467166666676,0.8,0.625,2400.0
2025-06-04,True,0.8,0.2,netrho,,,2266.2498694444444,2588.9365241481496,2400.0,73525.045698,49552.4267770632,726.0063614666647,6,5038.567134812653,54590.993911875856,320.27900456790337,0.8,0.625,2400.0
2025-06-05,True,0.8,0.2,netrho,,,2588.9365241481496,2764.4103284444463,2400.0,75989.612,51546.977709364495,521.4177782666593,7,3361.467896771285,54908.44560613578,795.6354912757209,0.8,0.625,2400.0
2025-06-06,True,0.8,0.2,netrho,,,2764.4103284444463,1976.9965329259257,2400.0,32087.005512999996,15652.0535109396,2877.797548816661,16,17367.194852978217,33019.24836391782,2183.1046280452692,0.8,0.625,2400.0
2025-06-07,True,0.8,0.2,netrho,,,1976.9965329259257,2727.2645305925926,2400.0,35588.324189,17636.740886869098,223.38050876666443,1,1429.1884950891192,19065.929381958216,1519.141205930038,0.8,0.625,2400.0
2025-06-08,True,0.8,0.2,netrho,,,2727.2645305925926,3737.0093372592605,2400.0,82563.27686099999,55880.14510050221,0.0,0,0.0,55880.14510050221,13357.983368687248,0.8,0.625,2400.0
2025-06-09,True,0.8,0.2,netrho,,,3737.0093372592605,2946.044852555556,2400.0,79609.669605,55073.114607552794,148.82568106666747,5,1049.5126289079724,56122.627236460765,6036.973387193422,0.8,0.625,2400.0
2025-06-10,True,0.8,0.2,netrho,,,2946.044852555556,2650.701403925926,2400.0,79226.666914,54013.9508235917,28.783200666666858,3,198.52514438683465,54212.475967978535,4047.458112802471,0.8,0.625,2400.0
