date,official,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh
2025-09-13,True,1977.2982234444437,2027.356856777776,31925.262178,17894.0821740342,0.0,0.0,17894.0821740342,21367.30435699589
2025-09-14,True,2027.356856777776,1490.7076940370407,65955.62252,41143.833119566,0.0,0.0,41143.833119566,2492.1010612345735
2025-09-15,True,1490.7076940370407,2125.6567683703693,68480.5658523,42626.17921460586,1.1717666666667128,7.89360615000031,42634.07282075586,8792.64151794239
2025-09-16,True,2125.6567683703693,1461.3864010000007,65200.138430000006,40652.076297333,8.238266666666732,55.38174766666711,40707.458044999665,2635.2928849382774
2025-09-17,True,1461.3864010000007,1456.4040568888904,66668.01907000001,41141.953391083,7.62916666666672,34.70889375000024,41176.662284833,2639.6181555555577
2025-09-18,True,1456.4040568888904,1681.2653004592607,68267.30010508001,42526.46721832265,2.4633999999999787,17.18467839999985,42543.65189672265,4928.009684855979
2025-09-19,True,1681.2653004592607,2699.1847922592615,34672.134715,19593.7972587645,0.0,0.0,19593.7972587645,14797.572288123458
2025-09-20,True,2699.1847922592615,2254.362847740743,32268.570621,18219.3553902961,0.0,0.0,18219.3553902961,14473.925341168731
2025-09-21,True,2254.362847740743,2083.6061345888897,70151.38352393001,43958.88108304575,0.0,0.0,43958.88108304575,8538.785739218114
2025-09-22,True,2083.6061345888897,1845.68033688889,69911.9937482,43758.085744720185,19.555900000000065,131.78740035000044,43889.87314507019,5822.83883460494
2025-09-23,True,1845.68033688889,1765.624040814815,70090.16715,43609.046373814,28.111158133328946,144.4171013501129,43753.46347516411,4041.148103991775
2025-09-24,True,1765.624040814815,2031.1764891851867,69372.06579,43096.88430895,0.0,0.0,43096.88430895,4079.9294287654357
2025-09-25,True,2031.1764891851867,1804.1801994444481,71121.46491000001,44584.00949433,15.37166666666667,103.4974316666667,44687.50692599667,7166.221828888894
2025-09-26,True,1804.1801994444481,2447.64850077778,35231.26472399999,19893.9737048264,0.0,0.0,19893.9737048264,14109.150594534984
2025-09-27,True,2447.64850077778,1585.9470260000012,33223.081774000006,18673.9336922744,0.0,0.0,18673.9336922744,13595.904671514403
2025-09-28,True,1585.9470260000012,2179.4566119629644,72632.1521138,45439.07829318595,5.868333333333339,39.56136916666671,45478.639662352616,4557.833728353919
2025-09-29,True,2179.4566119629644,1921.447414814815,72649.43749096702,45482.90935825488,25.997415699666703,134.65381373723898,45617.56317199212,6326.416875720179
2025-09-30,True,1921.447414814815,1886.7517156259269,72165.31163923,45166.32227476781,31.411150000000134,212.2294349750009,45378.55170974281,2590.830157242796
2025-10-01,True,1886.7517156259269,3516.518368481482,71298.656503,44290.388739897404,0.0,0.0,44290.388739897404,16563.209140551444
2025-10-02,True,3516.518368481482,2219.499893444449,67269.248269,41431.9297719278,0.0,0.0,41431.9297719278,13138.266354432102
2025-10-03,True,2219.499893444449,3898.940184074075,33661.697665,18666.3897446235,0.0,0.0,18666.3897446235,21470.153418827165
2025-10-04,True,3898.940184074075,2394.558903222222,29896.050225,16283.4575312435,0.0,0.0,16283.4575312435,15821.26309141975
2025-10-05,True,2394.558903222222,2412.3268115185188,67580.8597558,41587.186667965696,0.0,0.0,41587.186667965696,9213.955736502057
2025-10-06,True,2412.3268115185188,1620.3302225555565,66072.9301487,40560.29860500616,0.0,0.0,40560.29860500616,5401.335659670788
2025-10-07,True,1620.3302225555565,1717.061378925927,65426.434425,39874.5366137925,0.0,0.0,39874.5366137925,3562.373125823048
2025-10-08,True,1717.061378925927,1454.0528040000004,62384.808247999994,37677.9298228912,351.07775443333054,2342.1395829919643,40020.069405883165,2524.1410221563883
2025-10-09,True,1454.0528040000004,1549.2653992592618,66286.07266,40410.759379551004,0.0,0.0,40410.759379551004,6350.6057533744915
2025-10-10,True,1549.2653992592618,2293.6755232222235,32532.439374999998,17364.6434375697,0.0,0.0,17364.6434375697,19590.313498419757
2025-10-11,True,2293.6755232222235,2081.265763074077,32183.22658,17103.9437791242,0.0,0.0,17103.9437791242,15490.113636460912
2025-10-12,True,2081.265763074077,1304.4840892222223,66542.878727,40693.6587384969,197.3755969666654,1328.9207572394578,42022.57949573636,5242.834962720171
2025-10-13,True,1304.4840892222223,1873.4949966666672,68881.90735339999,42412.93752656672,0.0,0.0,42412.93752656672,7393.651793168727
2025-10-14,True,1873.4949966666672,1771.3659543333347,67283.40507780001,41543.4913848444,0.0,0.0,41543.4913848444,2644.0075833333394
2025-10-15,True,1771.3659543333347,1773.1681214444495,66546.20989,41056.760165379994,0.0,0.0,41056.760165379994,673.1745327572057
2025-10-16,True,1773.1681214444495,1765.9863960000007,69221.5785084,42874.122386718125,355.1093841999972,2477.2430641791802,45351.365450897305,2432.475427201659
