date,alpha,rho,terminal,soc0_actual,soc24_actual,soc24_plan,soc_min_actual,soc_max_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,emergency_slots,n_simultaneous_plan,max_unserved_kwh,dispatch
2025-06-05,0.8,0.625,2400.0,3653.859017851854,3843.8142779259288,2400.0,1787.3327396296304,10800.0,82598.84097399999,52310.8536638363,1.297582666666699,8.773605200666886,52319.627269036966,7261.417147444454,1,0,0.0,rho
2025-06-06,0.8,0.625,2400.0,3843.8142779259288,2490.2504989629642,2400.0,1200.0,10800.0,33986.25891419999,19582.573605122743,1063.8556645333285,7211.543688295209,26794.117293417952,2999.6998420164664,5,0,0.0,rho
2025-06-07,0.8,0.625,2400.0,2490.2504989629642,4110.924908481482,2400.0,1953.3414774814814,10800.0,40793.627045999994,23905.8058396639,0.0,0.0,23905.8058396639,5709.55189830453,0,0,0.0,rho
2025-06-08,0.8,0.625,2400.0,4110.924908481482,4747.693206555557,2400.0,2377.0478555555565,10800.0,91082.7560141,58784.55878668458,0.0,0.0,58784.55878668458,22446.762004362143,0,0,0.0,rho
2025-06-09,0.8,0.625,2400.0,4747.693206555557,3667.0977148518537,2400.0,1575.994645925927,10800.0,86191.472527,55090.465695139996,19.0515896666667,128.49344650683358,55218.95914164683,12861.472795415648,1,0,0.0,rho
2025-06-10,0.8,0.625,2400.0,3667.0977148518537,3085.5304241111126,2400.0,1496.700709666668,10800.0,84142.261572,53058.2312387034,0.0,0.0,53058.2312387034,9338.207506292187,0,0,0.0,rho
2025-06-11,0.8,0.625,2400.0,3085.5304241111126,3102.7878688888936,2400.0,1437.3658957407445,10800.0,82907.3441154,51457.57190532903,1509.2564902333318,7430.347355445968,58887.919260775,3888.3475720407523,12,0,0.0,rho
2025-06-12,0.8,0.625,2400.0,3102.7878688888936,3644.3322744814827,2400.0,1826.7715966666676,10800.0,86817.779588,54947.8734353895,0.0,0.0,54947.8734353895,9752.76224602059,0,0,0.0,rho
2025-06-13,0.8,0.625,2400.0,3644.3322744814827,5164.69429148148,2400.0,2548.9466274814804,10800.0,41895.824056,25012.91651385,0.0,0.0,25012.91651385,9599.6354804856,0,0,0.0,rho
2025-06-14,0.8,0.625,2400.0,5164.69429148148,3509.6104635185197,2400.0,1842.4637779999998,10800.0,35403.017239,21228.2389552098,0.0,0.0,21228.2389552098,8665.269316489714,0,0,0.0,rho
